,ID,device,site_latitude,site_longitude,humidity,temp_mean,SulphurDioxide_SO2_column_number_density,SulphurDioxide_SO2_column_number_density_amf,SulphurDioxide_SO2_slant_column_number_density,SulphurDioxide_cloud_fraction,SulphurDioxide_sensor_azimuth_angle,SulphurDioxide_sensor_zenith_angle,SulphurDioxide_solar_azimuth_angle,SulphurDioxide_solar_zenith_angle,SulphurDioxide_SO2_column_number_density_15km,CarbonMonoxide_CO_column_number_density,CarbonMonoxide_H2O_column_number_density,CarbonMonoxide_cloud_height,CarbonMonoxide_sensor_altitude,NitrogenDioxide_NO2_column_number_density,NitrogenDioxide_tropospheric_NO2_column_number_density,NitrogenDioxide_stratospheric_NO2_column_number_density,NitrogenDioxide_NO2_slant_column_number_density,NitrogenDioxide_tropopause_pressure,NitrogenDioxide_absorbing_aerosol_index,NitrogenDioxide_cloud_fraction,NitrogenDioxide_sensor_altitude,Formaldehyde_tropospheric_HCHO_column_number_density,Formaldehyde_tropospheric_HCHO_column_number_density_amf,Formaldehyde_HCHO_slant_column_number_density,Formaldehyde_cloud_fraction,UvAerosolIndex_absorbing_aerosol_index,UvAerosolIndex_sensor_altitude,Ozone_O3_column_number_density,Ozone_O3_column_number_density_amf,Ozone_O3_slant_column_number_density,Ozone_O3_effective_temperature,Ozone_cloud_fraction
1023,ID_TIQGZWD7OR,AKSLS0FP,0.2650066,32.6255992,0.8109895834583334,22.43958333333333,0.000143716805028,0.7645252656320196,4.757008139167e-05,0.1861293345670431,71.36530860494187,64.46096330816701,-114.15949601533244,18.581565467349527,4.24971676006878e-05,0.0255774735899383,2351.7448045887336,3070.4651388227667,829246.5678152295,4.218878166098056e-05,1.1810386705530657e-05,3.2349716951496474e-05,0.0001189283933296,8968.587269726611,-2.2210385848382077,0.0801350344542731,829253.8272722729,2.503226769474748e-05,0.7560299336909619,-4.362954568934344e-05,0.5113096892833352,-0.9568749139501818,829278.6874996311,0.1165028906850547,3.1669507977021323,0.3758545928608943,221.1617835754201,0.9584008944874066
1024,ID_2XSLFPMR9K,ANQ16PZJ,0.3534645999999999,32.5603223,0.79559027775,21.968055556666663,0.0001197709181256,0.7994350945837462,9.233289931915896e-05,0.1801863400764177,-63.94294832997459,37.12636421567995,-115.59688990758428,33.890341919158544,1.027748949687485e-05,0.0340802110731639,1836.0291748048896,3487.4973144535093,829854.9375000914,6.029977815336808e-05,2.635200545831568e-05,3.461802411592669e-05,0.0001315797631248,9741.78437929452,-1.416945753952914,0.1557222739626422,829898.9720932432,0.0001196477970308,0.7935225554857008,3.179773992281446e-05,0.3315188759923205,-0.1514603924918905,829900.9999996811,0.113608754958845,3.4445716853374027,0.3938165529925229,228.2720897549672,0.6849872121799824
1025,ID_F4MZJN4X1Y,aq_57,0.3547,32.5026,0.8837536231304348,20.905072463478263,2.0098300152691225e-05,0.8680793806360656,1.4901053412205469e-05,0.2330997573376318,-98.48305238256168,50.56232434852552,-120.75411552253456,37.01741970385812,2.450910953440916e-06,0.0328381351832849,2528.51917677436,2354.567615557501,829837.3698256057,5.1548693479330494e-05,1.978885230345257e-05,3.159153123963651e-05,0.0001138570363761,9161.820220196674,-1.8430183622684717,0.1185396748338058,829874.8584004996,0.0001147627722398,1.0756066656187848,5.653616924387846e-05,0.3162990830436402,-0.4076361060140703,829876.1874996307,0.1158975735306224,2.5880367755878377,0.3040574789045888,224.83459472646248,0.999999999999555
1026,ID_ZSA7QSVIDZ,aq_41,-1.244985,29.989235999999995,0.6162326389166667,16.4378472225,-0.0001081988866064,0.7832400939078801,-7.197051929355979e-05,0.0874847994002356,75.38335876551918,24.682615445370597,-78.32246971088463,21.33105449896242,-3.400464126141823e-05,0.0461921969704569,2207.7403081983657,1953.0584166293772,829554.8379485356,8.651638125117342e-05,5.288743328435133e-05,3.362894593650577e-05,0.0001489320523313,8807.051340714717,-2.0982152845740663,0.0612042627494367,829574.4157475021,0.0002341682683017,1.1299345951832862,0.0001952525296926,0.127239828119503,-0.8222498893740342,829578.3125002572,0.1196231171489132,2.665532827378146,0.3250049054623657,229.04106140143816,1.00000000000031
1027,ID_Z92BVAF23T,aq_54,0.3564,32.573,0.8599429824736842,21.16008772,0.0001788428527942,0.7293536826879284,0.0001397102961551,0.1941959134017771,4.923412470143695,47.036368052800206,-85.45363754369438,24.18449441087233,5.598588218941518e-05,0.0295678071096193,2968.249392690202,3806.955780665978,829529.3191433881,5.87968861067738e-05,2.6030553035042985e-05,3.276633200698712e-05,0.0001283483639387,8710.385171881444,-1.856655646005013,0.0867972528232219,829571.8287699866,0.0002441958209314,1.0956193890205053,0.0001819145295402,0.2695154135328262,-1.667481708293689,829610.730867884,0.1201204780821647,2.3082019424840032,0.2826298161030841,232.4190300410417,0.7958368516939758
1028,ID_O9YVGIUESP,ANQ16PZJ,0.3534645999999999,32.5603223,0.8462499999166666,20.966319445,4.321709502249134e-05,0.7571502829129334,2.9967707768392616e-05,0.163395912967772,58.065112940691485,16.165643654445397,-115.28443268103813,27.02990787667548,1.830346798981767e-05,0.039470959454773,2406.280029296766,2484.1042480467627,829591.1874999624,6.829183454059508e-05,3.934664865912469e-05,3.2542102972662414e-05,0.0001129587633509,9000.337492901028,-2.25523468174923,0.1187452326719676,829612.9841184535,0.0001946014990682,0.9781626004409892,0.0001293723198612,0.4111975787275777,-1.6570580765902778,829610.137625789,0.1226587277918624,2.1418908705202573,0.2666469113585686,233.4755430713076,0.549942178153111
1029,ID_23APF8RVWY,AW66FF7V,0.3795623000000001,32.553714,0.8256284722083334,21.74409722125,0.0001187901093719,0.8833725864161444,0.0001066700268464,0.1399777996362413,76.37747219076302,12.735470527899418,-78.52040966229131,22.14533148874549,5.467542358052722e-05,0.0400104702410702,2180.779012153015,26.03488820770356,829599.1299259417,6.297103695045602e-05,3.0394146837779106e-05,3.25768887296448e-05,0.0001110196491174,8613.735285688132,-2.2833222297523426,0.0886315458154005,829612.6875002757,3.4865508758437416e-05,1.0193023432161732,-2.5767651281221074e-05,0.1399777996362413,-2.2833229154538777,829612.6875002757,0.1209335336250234,2.125253442574404,0.2605427431430234,229.91116527454483,0.1407308139013113
1030,ID_S7Q7439L0M,AW66FF7V,0.3795623000000001,32.553714,0.90640625,19.12083333375,-0.000200163877788,0.6915898508016916,-0.0001341424453548,0.0286421607883224,-84.91513514172223,4.166806924335841,-118.6837322832226,30.086349721584355,-4.6687673112088856e-05,0.0337261736763966,2114.2734022108275,1086.7107990725535,829699.7455824123,6.151093091548024e-05,2.705805714967737e-05,3.4706293284530995e-05,0.0001083828148741,9386.890326438192,-1.8615261785503256,0.0566213102182403,829719.3995271337,0.0001307222543245,1.1236174844470377,9.121318320412694e-05,0.0771997711272291,-1.061708927154658,829721.3750000914,0.1191082075238359,2.2034871578218977,0.2665729224682148,233.61517333986947,1.00000000000011
1031,ID_OLMOA72R45,aq_41,-1.244985,29.989236,0.6583730157619048,15.644047619523809,-3.900892692777821e-05,0.720473063386078,-2.804042147233317e-05,0.078303040091287,75.37932486961213,24.65450601839093,-72.13913012967798,20.71813289359728,-1.3885647188455896e-05,0.0496805215459598,2171.7717731676285,982.3237004355852,829547.0729070038,8.233814811790596e-05,4.900771580740935e-05,3.333043306976655e-05,0.000142435787512,8613.72384633419,-2.0627633159575405,0.0605834985895374,829565.4459279551,0.0001558710598791,1.01479022018813,9.392671575330864e-05,0.0783030400912869,-1.3315072059625424,829565.4374996308,0.1138905435800045,2.889803647993709,0.3367888927458218,227.92814636220325,0.999999999999555
1032,ID_M7ZOL11K66,AR2RHV97,0.343729,32.5513136,0.8750451388333333,20.550347222916667,3.1323797143826017e-05,0.7616720643272881,1.7959569992172356e-05,0.1107661424019864,75.21083204545889,26.577948478507817,-84.78872134175221,21.981588342172923,8.364689882984344e-06,0.0370506413426555,2379.150297832106,2922.5355508651974,829539.3364281295,6.675039253916648e-05,3.4374478936626245e-05,3.3680395821397254e-05,0.0001204263136438,8807.037470674399,-2.1328489744301784,0.0710741984452815,829560.4843834292,0.0002161114168736,1.167365137773498,0.0001964038094413,0.2365489309812344,-1.1123518953839129,829558.0581775223,0.1162085389349417,2.260115640598225,0.2676968108410935,228.06941126685345,1.0000000531382554
1033,ID_Z6H1U7W1H0,aq_59,0.3815760000000001,32.647109,0.8737506312083334,20.912152777916667,9.388277313220984e-05,0.7549606120622546,6.671711136684763e-05,0.1434177464036324,39.8696289473191,21.030704569031958,-120.48418914690804,27.40898501921296,2.565647588798423e-05,0.030530471354726,2422.326416015865,3219.485595703444,829628.5625000822,5.747219260081425e-05,2.4449820699763085e-05,3.1891883450757086e-05,9.94011090060804e-05,9096.98968087278,-2.2300838387808133,0.1440211802839137,829659.3673152108,0.0002557470233887,0.96520850252553,0.0001660650441723,0.3885961663325139,-2.204991060452125,829644.6238734156,0.1217063087412398,2.139013536959463,0.2644539686038807,230.95549968787228,0.6885481426455715
1034,ID_8AH3G8LY8V,aq_43,0.28904,32.58958,0.801659722125,23.56701388916667,-0.0001123711823013,0.8293739100397193,-6.679577658966143e-05,0.1759901005869995,71.39943663371682,64.03555676666076,-102.57725891441524,16.757402051208924,7.479336010286422e-06,0.0350959285495733,3138.412985099597,2605.340764974949,829214.9828857504,4.412657465227153e-05,1.3603805632402414e-05,3.249409112138323e-05,0.0001219146401731,8710.392508107083,-2.1195329549729136,0.0768920767848247,829245.4281401064,9.774550049682012e-05,1.2168178023793683,5.2763721363808926e-05,0.1850210614270086,-1.7735059619303295,829242.1407702271,0.1178709506857389,3.1431773840461514,0.3767551216537338,223.00474704504137,0.9835184679134228
1035,ID_0ANZF6P64I,aq_57,0.3547,32.5026,0.8335243055,21.243402777916668,5.589904718590054e-05,0.736049704429403,4.173517783994558e-05,0.150529109497868,57.87750331088992,18.469067185672568,-124.10286468245992,28.443241055873976,2.4551894104479164e-05,0.0299027115106569,2336.263427734269,2722.6005859373768,829591.1874999624,6.040962571387911e-05,3.210464235913913e-05,3.153991467093397e-05,0.000101471122862,9193.633560013275,-2.469298961805253,0.0758832142425614,829612.75071198,0.0001933655891612,0.9900900482405548,8.914596706570001e-05,0.3670093932362052,-1.5573211908340787,829604.5000000177,0.1223468631505992,2.150233745574997,0.2666928768158015,231.9410095214893,0.7457790970802466
1036,ID_2C3M31YAK9,aq_74,0.307489,32.611755,0.84789583325,22.308333335,0.0001249518161664,0.8015824352420715,9.739519803519626e-05,0.2034335256027776,-47.25752410888672,32.05141649246216,-124.3694793701172,33.53583526611328,3.9507810891682136e-05,0.0340019259182705,2725.881245650829,3072.2044702437656,829766.9453932809,4.923506705469873e-05,1.4914197661535516e-05,3.4824347401429446e-05,0.0001045871705439,9193.656015072596,-2.035665365278079,0.1034044265728997,829833.4843514131,0.0001579547504182,1.1268969126455497,0.0001042941443041,0.3009413734554616,-0.7482247004983693,829676.6877459937,0.1180091886485779,2.8287774465121154,0.338510634828707,228.75150476096164,0.6667383737063336
1037,ID_PYQMJD6RZC,aq_49,0.28368,32.60048,0.8553522726818182,21.08712121136364,6.821511373323585e-05,0.7079129717661105,6.349883927433262e-05,0.1855048656039309,72.32266206903502,56.20530488068196,-120.52776014341693,21.035172113426363,2.299475543020148e-05,0.035622501505781,2174.8111364020924,3311.084846716743,829350.1544150618,5.12673661898231e-05,1.6257950830550542e-05,3.299867065478268e-05,0.0001222377236922,9547.7094069649,-2.338222082979675,0.1035122053308363,829367.5649663664,0.000345982008635,1.155150328569412,0.0003315646070162,0.2346404769630509,-1.8425331115721413,829373.062499944,0.1229205355048096,2.6738462448118314,0.3351888954639208,240.1752166747885,0.9424771666526158
1038,ID_5NRO0A8JY9,aq_46,0.29875,32.615,0.835381944375,21.9065972225,0.0001391065645696,0.4346984270911557,6.066645762878048e-05,0.1652212780612463,-98.32960095445108,52.36880570162398,-68.7210839307551,31.544507961656738,2.624406801941225e-05,0.034416249698584,2486.315114392533,2337.5818875108207,829847.8750007824,6.473585457317546e-05,3.1999165660649535e-05,3.273669098878349e-05,0.0001286212554576,8613.738360562618,-1.8801750000523048,0.0717710217272799,829885.4375000915,0.000145181023081,0.966205343201487,8.004657252082847e-05,0.1652212780612463,-1.8801724117620904,829885.4375000915,0.1213402493174332,2.7654012132774106,0.3407797717789226,232.6007427129857,0.165073673455344
1039,ID_EIQFQNJFV4,AJCK5L86,0.343898,32.587226,0.7731180555833334,22.615277778333333,1.3114237685177936e-05,0.6451566140704078,8.460737159682598e-06,0.1590808312579091,76.55548858642578,10.818409919738771,-138.98919677734375,32.03435516357422,2.1831182308179747e-05,0.0342067543529488,2519.178930601888,2333.6816608899994,829651.7701858284,9.873897180307704e-05,6.566648437008537e-05,3.1320503345908334e-05,0.0001249919121932,8613.727939544817,-2.3464014572655985,0.1036717564966736,829667.9091236513,0.0001046074739975,1.0483226716188376,5.366189686886948e-05,0.2952603761486457,-2.346401418416063,829667.9091236513,0.11759105595876,2.205448238180677,0.2627626163609826,228.84910987519984,0.2943988578364007
1040,ID_SN4AUO6K1W,AB6051M4,0.3907412,32.5822574,0.8246562500416666,22.30833333375,1.0319635109315812e-05,0.7850234195813537,1.0287120013205642e-05,0.118500496933482,22.34312284934684,24.08699858756621,-119.94650638356968,28.02455459535724,-1.3523025688393682e-05,0.0321625769138193,3741.049316404585,4409.105957029288,829658.0624996308,5.5018554817161297e-05,2.4150966679501645e-05,3.1408150087788926e-05,9.534872899088703e-05,9096.988295255462,-2.128195854129217,0.1432312073069029,829675.803914685,0.0001692423873657,1.025245804524602,9.640165283814448e-05,0.3662042534091962,-1.5959388707372122,829677.4375000914,0.1200519443141703,2.207350761495726,0.2691236412635698,232.4647118080038,0.9533442660625008
1041,ID_JQ3NT8SR84,aq_41,-1.244985,29.989235999999995,0.496729166625,21.18124999875,4.656396788844784e-06,0.8478269583592131,-7.08822155760945e-06,0.1895007386346768,73.0688720475325,48.85345420696937,-121.88861695567766,24.48082980023317,-1.218477100881275e-05,0.0352801239590845,2627.1836999309503,3247.8210433181607,829391.0476435904,7.14592987317135e-05,4.254485813380687e-05,3.089095038768379e-05,0.0001210800722036,8613.73809742728,-2.788179255074591,0.1027415873173106,829415.9246701475,0.0002366904276893,1.105870296631862,0.0002122181242987,0.2621645709770282,-1.418574213982068,829416.437500257,0.114269927144086,3.37442040443525,0.393385499715927,225.4035644531949,0.9185932874682412
1042,ID_1W6YKUVZSI,AY2J2Q7Z,0.3075842,32.5670775,0.8826875000416666,20.893055555416662,-4.904621795763368e-05,0.8668960929215622,-5.267461245550486e-05,0.2162710107161029,-80.30882897249171,53.69562687133483,-113.78574233178406,37.76984345486231,-2.1140753572623963e-05,0.035626353696848,3437.356360433037,3225.81879093879,829878.1171016976,4.441438466764488e-05,9.110276468582014e-06,3.530410850877198e-05,0.0001266271929394,9065.215815770393,-1.6371861671087389,0.0930615525669621,829920.2250000362,0.0001881709502551,1.0587507366089228,0.0001444686897053,0.3807047147135519,-0.9311380982398358,829920.562499944,0.1152791902422827,3.1105482578275487,0.3620842695235962,228.8091735839689,0.5311682224273323
1043,ID_02XJRZC35Z,AY2J2Q7Z,0.3075842,32.5670775,0.826526515125,22.254861110416662,6.831803091255594e-05,0.7077913234240328,6.128230905922861e-05,0.1926924836931896,-97.80501049151268,58.2392733491363,-103.19222093192155,36.49452954001914,-1.0464096059130516e-05,0.0329151228070288,2543.8127441408487,2699.4152832033624,829861.875000073,5.83706988035338e-05,2.4072826364717227e-05,3.466105867547637e-05,0.0001277149826513,9903.309165162744,-1.518886882553857,0.1432847575351207,829905.6874657059,5.743919592805847e-05,0.9488816629149824,-2.4613672115325923e-06,0.4539510242808078,0.2436162882805788,829911.7071875137,0.1203085277344926,3.403361697043868,0.4112957510797462,230.80218516936824,0.7587567213661791
1044,ID_62Q7CG5674,A95X5F9T,0.3154463,32.5867095,0.84129766425,22.17632575791667,3.351288823794655e-05,0.7452922771865703,2.409685844661492e-05,0.0801519301576989,57.11803734931651,26.624408243316264,-124.36904177368072,27.070507920783445,1.6247748124913522e-05,0.0397210154022296,2471.727267632811,3931.791460497372,829597.2408408455,7.075631869946872e-05,3.863600696096554e-05,3.225760714916297e-05,0.0001157206703503,8903.686450036435,-2.105895621328618,0.1032039057749248,829583.4423177091,0.0001933655879983,0.9900900464455648,8.914596642274001e-05,0.3670093920935216,-2.2373030294923564,829611.9616563763,0.1163592800951881,2.284163656143646,0.2705759033081883,227.5612832905452,0.8505238445265318
1045,ID_DGOYXHMDLD,AR2RHV97,0.343729,32.5513136,0.8189409722083334,22.03298611166667,1.2230361873191216e-05,0.9059419044779972,2.6562980025364014e-05,0.1719130692039589,-29.545758407867822,48.77186056933416,-115.55573171289998,31.23800798309697,8.386036006637756e-06,0.0340290584622792,2608.6647468083,3646.829145764865,829656.6938802456,5.955731776116989e-05,2.4683474088220346e-05,3.4873843688766104e-05,0.0001274031499072,9580.260423776424,-1.991123110693901,0.0909867254947977,829699.1605967281,0.0001423471798428,1.2487522139566545,0.0001093097153337,0.1871683212726441,-1.1390747803361356,829688.3293325446,0.1181302839465149,2.462727645024991,0.2946126380545436,227.496313292094,0.7434054399727236
1046,ID_6GR5HX4THR,A95X5F9T,0.3154463,32.5867095,0.8000624999583333,23.753125000416663,-1.9029061149924297e-05,0.7131190299988578,-1.3569985640062116e-05,0.2446286380291254,74.5116195678711,34.55021286010743,-126.53096771240234,26.83799743652344,-6.326735729090402e-06,0.0297745878352736,2366.9426153276163,3417.7640066125296,829522.9375005518,6.537678527461665e-05,3.26288301204715e-05,3.2633378876317754e-05,0.000115726327073,8613.731877725426,-2.081909018805966,0.030230263028215,829498.6586884875,6.232925079530792e-05,1.0570478439332218,7.542978437414525e-06,0.2446286380291254,-2.4027020931246543,829541.4375000914,0.122859507799162,2.3568539619448394,0.2951316833496419,230.9613952636973,0.2428171932697563
1047,ID_T95DQMT24N,aq_35,0.360752,32.75257,0.7875173610833333,22.290625000416668,7.003723031133705e-05,0.8173406315013562,4.206902261335839e-05,0.1780311197732974,-30.195772764138542,15.532642452839491,-120.3015278271308,30.45830946264143,-1.2102006243706833e-07,0.0282585478454381,2183.246388772822,1840.396527266824,829697.5818367254,5.6271644374598266e-05,2.57489486476625e-05,3.106325782613132e-05,9.462091747890752e-05,9096.983946615062,-1.9669328819728835,0.1570436057068942,829717.8350959963,0.0002128361363573,1.0662506823767202,0.0001219103469171,0.3654339999623651,-1.4035663604735693,829718.3124999624,0.1224393695592824,2.175796270370385,0.2697426080703613,232.81832885741133,0.6623850464820562
1048,ID_6AE46B7SKF,aq_57,0.3547,32.5026,0.8273159723333333,21.32373737458333,6.219771073428661e-05,0.8914979676777566,4.853531879295809e-05,0.2111849832684233,73.29935874906606,46.60301417053504,-116.66382804075532,22.640223480424417,2.774592666053932e-05,0.0299891548825165,2998.278698172472,3828.658228342333,829402.5785815103,5.972767870429791e-05,2.904174430802033e-05,3.068593226503719e-05,0.0001121030617998,8613.748482487215,-2.728417597189783,0.0927345162661452,829423.0950597507,0.0001656667875065,1.1270746846125008,0.0001413905256793,0.2198855583227899,-0.8194515705109545,829425.1875000914,0.1190750598907601,2.4277842044833,0.2941517829895343,227.11534118654845,1.00000000000011
1049,ID_40NPZS9IOS,aq_61,0.373078,32.628226,0.8124722222499999,23.0878472225,2.920558369088646e-05,0.7443562231741903,4.435556902112858e-05,0.1516179181650492,-101.35121394795397,18.096305915428744,-130.52113094129646,34.08298768068869,2.987537622197278e-05,0.0332433566565061,3100.991113246785,3558.969291519249,829760.6491611016,3.708576696226123e-05,7.637232556589364e-06,2.9448534405671865e-05,7.019603071966666e-05,9580.220771860792,-1.682437419891244,0.1276163905858907,829779.249999944,-7.258197729242475e-05,0.6835955977439419,-0.0001055301254382,0.3319755792617573,-1.6824340820311363,829779.249999944,0.110682606697075,2.3147249221800195,0.2601126730441871,217.8601531982275,0.3332456052303089
1050,ID_N51X05XUJJ,ANQ16PZJ,0.3534645999999999,32.5603223,0.7669687500000001,22.58645833375,-9.996996406396156e-05,0.7261359813691004,-7.297860074045627e-05,0.0367636321307347,73.73071622165901,42.53113421224167,-139.8322354472998,28.08620184075703,-3.106621964659076e-05,0.029507722705596,2360.463134765099,3305.624023436763,829517.249999815,6.434225680442855e-05,3.186243246197482e-05,3.247982477893224e-05,0.0001140665476821,8613.72959338318,-1.9316738679065453,0.023831251960738,829469.959531643,0.0001036975670223,1.1307148594802796,4.14798360784147e-05,0.3069729233951978,-2.049222208455773,829535.5426650953,0.1235705373454691,2.3701636095234986,0.2997676328476064,233.7637539136408,0.5030433621550153
1051,ID_H4AT15ALT9,aq_31,0.347014,32.64936,0.9297333332,19.255000000000003,9.407703195397464e-05,0.774787306159458,6.840224209287218e-05,0.1483906116822484,22.624724443817293,21.09529099963647,-120.2360872853479,28.739796903175147,9.595384905100851e-06,0.0309986099600826,2464.3537597658965,3394.711425781624,829656.1875000914,5.662706666396719e-05,2.416471464394004e-05,3.1331863627849866e-05,9.632066732200705e-05,9193.635825092944,-2.1398517656925717,0.1549943340540926,829686.322232822,-1.9084925952484303e-05,1.1795196533203376,-8.084034925559708e-05,0.3907653689384543,-2.228317737579393,829676.2500000177,0.1210526898503329,2.125011205673263,0.2618370950222071,229.9144287109424,0.3911933302879417
1052,ID_6IV6ZQEZDP,aq_70,0.286595,32.506107,0.3365347221666666,11.706944444166666,-0.0001879643342742,0.8499763424091218,-0.0001592075955518,0.1134148821191986,72.83727751668663,51.1513512039858,-146.68930611954917,28.286704468070788,-6.406337278783607e-05,0.0329586155712531,2492.3264160150693,3216.542480468033,829393.0624998151,6.264262228757172e-05,3.2006969633085214e-05,3.063565298370748e-05,0.0001109508688556,8613.7396792116,-2.836450731513934,0.0826492842100653,829416.2456631956,0.0003228676658052,1.2230137421503753,0.0003270409637941,0.1134148821191986,-2.836442058559313,829416.2456631956,0.1141098534291501,2.70518675143674,0.3140245281778231,225.6401578204415,0.1112664564137881
1053,ID_T6UE8J1BXD,aq_54,0.3564,32.573,0.8462499999166666,20.966319445,4.321709502249134e-05,0.7571502829129334,2.9967707768392616e-05,0.163395912967772,58.065112940691485,16.165643654445397,-115.28443268103813,27.02990787667548,1.830346798981767e-05,0.0394709594547792,2406.28002929714,2484.1042480471488,829591.1875000914,6.829183454059508e-05,3.934664865912469e-05,3.2542102972662414e-05,0.0001129587633509,9000.337492901028,-2.25523468174923,0.1187452326719676,829612.9841184535,0.0001946014958666,0.9781625843483118,0.0001293723177328,0.4111975719625778,-1.7307975964144586,829610.8741642345,0.122453762496414,2.1423023339901826,0.2662690958085976,233.98162295207308,0.5787401106492802
1054,ID_LM54EYRKW2,aq_29,0.3075,32.6206,0.8222569444583333,22.71770833333333,5.189675960456999e-05,0.8397275906524795,3.99900654517e-05,0.1194792673577912,71.57717289725485,62.41746646233965,-73.99367949251254,13.192711028640309,1.5819470730821333e-05,0.0349518059972648,2381.406976938952,606.7732546797513,829219.2171319261,3.883820881520212e-05,6.011388013462095e-06,3.282682109769081e-05,0.0001124374568206,8613.74093915502,-2.232710377052192,0.0686865457070892,829249.278222105,1.181430712319174e-05,1.176843812413208,-5.384315566269647e-05,0.1486090569820527,-1.2921459005449802,829254.3042068157,0.1137181482225398,3.4751011044969107,0.4014122949620986,223.0664893543968,0.9220668065429332
1055,ID_TS6X7JL4AF,aq_46,0.29875,32.615,0.7991770833333334,23.6097222225,6.745878841337056e-05,0.8180282716057251,5.162850980390896e-05,0.2014476430356563,-97.78330082707714,58.54287582009022,-101.14512880666032,35.8421661912309,3.4068355152049776e-06,0.0372277796268504,1996.119995117408,2007.067382812721,829831.2500000914,5.161812981853619e-05,1.7074661559933194e-05,3.4918136804458095e-05,0.000132751204987,9193.647481134936,-1.095283089377696,0.1742832041655499,829883.8277492386,2.82557152786454e-06,1.336852312087952,-5.6378688896072336e-05,0.3812163770198649,-0.5651321411132556,829877.6249999624,0.1198891177773421,3.310355901717989,0.3986596763133822,226.78904724120068,0.3826709389686411
1056,ID_DUZMMT6QL0,aq_46,0.29875,32.615,0.7772604166666667,23.634722221666667,0.0003840673137012,0.8685675001961002,0.0003212948044772,0.122497029763534,71.51933548653975,62.90719447361422,-82.52706604599817,14.359984483159034,0.0001569711137661,0.0352622692406499,2850.613190927436,2520.8513480663264,829215.4737949063,4.437022839861887e-05,1.384968191904548e-05,3.2491869295929075e-05,0.000122929984816,8710.390010397356,-2.166221294087504,0.0763777624565226,829244.3025780332,0.000164166917112,1.186153568216628,0.0001252928588098,0.1315279906035431,-1.8759689331055087,829244.7500000177,0.1194427127897257,3.152699873411355,0.3828918359583022,227.93770428443557,0.4651763800232613
1057,ID_34XDF502VZ,aq_59,0.381576,32.647109,0.9182572463913043,19.06014492695652,6.58929957427007e-05,0.6298383858190146,3.780456130141685e-05,0.0211606087827383,-102.94310116963656,1.94308525475501,-122.8313814678249,30.76518546324855,1.9150836280981515e-05,0.0401674888081272,2254.860308349074,2837.675183620332,829715.1946890748,6.306489742511628e-05,2.83350710213337e-05,3.498324337147765e-05,0.0001089213249932,9483.5494318334,-1.792484561896717,0.0478120120777115,829726.2582217937,9.503881141122436e-05,1.0584934592321773,4.960130784843444e-05,0.0429009080875013,-0.899496291705046,829728.0484353408,0.1187547114965267,2.2025733806446315,0.2654373748161788,228.1661997381772,0.9999999938039484
1058,ID_24P783IMZ2,aq_54,0.3564,32.573,0.7995173609999999,21.63159722208333,-3.2728457596539995e-05,0.4615190990627324,-2.10791801134929e-05,0.2258473073376611,-97.36253375102268,63.00775881551009,-76.91226048553952,34.334496319985234,-1.1609869144240167e-05,0.0292595167212508,2796.380509477126,3524.151277754232,829841.912774352,6.646266086213238e-05,3.269905481453756e-05,3.376360317925382e-05,0.0001450680713588,9580.212578717134,-0.8559490241024574,0.076272580966402,829888.0278709555,9.91033325881321e-05,0.9889053731899582,3.7717433050292896e-05,0.2263210046791574,-0.5871502757069966,829887.187499649,0.1201697662472216,2.9491610527026104,0.3586694300173196,225.39494323720936,0.9999999999995772
1059,ID_5DEKM5AJ22,aq_41,-1.244985,29.989236,0.5342675438947367,18.61315789578948,-8.031189029253748e-05,0.7223377253597676,-5.947965236699765e-05,0.0164438177348219,73.64256230760705,43.4160100274178,-141.75293607780603,28.31921422303848,-2.530442826510869e-05,0.0335275664155719,1111.69324316142,2638.4120944425,829468.9078282045,6.532782608695654e-05,3.2845675014102924e-05,3.248215200610754e-05,0.0001150543100625,8613.729766810184,-1.926640345829816,0.0240987343631621,829469.959531666,7.595522727376159e-05,1.4430074288063448,4.108959031771583e-05,0.4200486764995392,-2.0001634033343465,829503.5249593692,0.1232022218581067,2.8144073469056945,0.3542302316379934,232.70110988426373,0.4202917634758187
1060,ID_OG81QEXEE2,ANQ16PZJ,0.3534645999999999,32.5603223,0.773263888875,22.068055555416667,7.86704065739311e-05,0.880588772586292,6.331009252735342e-05,0.1457227985922759,-82.89331404568955,27.58205201240132,-123.25019100131117,33.7875817349303,1.4018875641202402e-05,0.0305981195862677,2885.7041633416,2647.028933006101,829800.2072679956,5.441474644937609e-05,1.97699112883943e-05,3.475598858228276e-05,0.0001056068587608,9000.299800377154,-1.893315815652704,0.122281158879103,829827.3920995756,0.0001409625936652,1.017672422619404,8.500468590037191e-05,0.3284113941121676,0.8037006855011871,829826.0625000914,0.1188255771994721,2.5837891101840005,0.3117979466915474,232.5117187500256,1.00000000000011
